	01A	01D	01E	01F	01G	02A	02B	02C	02H	02I	02J	02K	02L	02M	02N	02O	03A	03B	03C	03D	03E	03F	03I	04B	04C	05C	05E	05F	05G	06A	07A	07B	07C	07D	08B	09A	10A	10B	10C	11A	11B	12A	12B	13B	13C	13D	14A	15A	16A	16C	16D	16E	16F	16G	16H	17B	17C	17G	17I	20B	20C
Pseudomonas sp. TE3-3-F2023	0.0	0.0	0.0	6.831192134109964e-06	7.872192907212502e-06	1.0105885619661626e-05	1.1332039492754056e-05	0.0	0.0	2.0727007913121034e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.629115880911567e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.880158872954677e-06	1.3792499923903448e-05	1.2868473241439725e-05	0.0	1.7180918690850168e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003875683781352853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.36158408599201e-05
Pseudomonas sp. HOU2	0.0	0.0	0.0	0.0	0.0	5.453970016960243e-06	0.0	0.0	0.0	2.523287919858213e-06	0.0	0.0	6.459982619991965e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.569491370651082e-05	0.0	3.8586935006882055e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1532459882564073e-05	0.0	0.0	0.0004465762487595104	0.0	0.0008371119761843696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017255775118285556	0.0	2.2186454967547266e-05
Pseudomonas sp. REB1044	0.0	0.0	0.0	3.984862078230813e-06	7.872192907212502e-06	6.09561354836733e-06	1.0139193230358891e-05	0.0	0.0	2.8837576226951003e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.300476395797621e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.980096159946252e-06	1.1890086141296076e-05	6.672541680746524e-06	0.0	1.4468142055452772e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004688327154862322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.285877178474567e-05
Pseudomonas sp. B21-054	0.0	0.0	0.0	3.130963061467067e-06	4.956565904541206e-06	8.501776791143907e-06	9.54277009916131e-06	0.0	0.0	1.531996237056772e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.971836910683675e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.280117064282394e-06	1.2365689586947919e-05	0.0	0.0	1.8085177569315965e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000614751316839471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4790969978364845e-05
Pseudomonas sp. B21-056	0.0	0.0	0.0	8.25435716204954e-06	8.455318307746763e-06	6.09561354836733e-06	9.54277009916131e-06	0.0	0.0	1.0814091085106625e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0400167234689134e-05	1.1414482695644234e-05	5.719321440639878e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010221446212296027	1.0588068910177629e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.613560361276165e-05
Pseudomonas sp. MUP55	0.0	0.0	0.0	6.261926122934134e-06	5.539691305075465e-06	6.576846196922646e-06	9.54277009916131e-06	0.0	0.0	1.9825833656028816e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.629115880911567e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.280117064282394e-06	1.3792499923903448e-05	0.0	0.0	2.079795420471336e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007958546972215813	0.0	0.0012228142195824963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9497187698753658e-05
Pseudomonas sp. ADAK18	0.0	0.0	0.0	4.838761094994558e-06	6.705942106143984e-06	1.2351637979586433e-05	1.1928462623951637e-05	0.0	0.0	3.6046970283688754e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.136156653240648e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9500313565042126e-05	1.0463275804340547e-05	6.195931560693201e-06	0.0	1.9893695326247562e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013936387348339313	9.075487637295112e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3531088601944072e-05
Pseudomonas sp. FP453	0.0	0.0	0.0	7.969724156461625e-06	4.956565904541206e-06	7.058078845477961e-06	7.1570775743709824e-06	0.0	0.0	2.9738750484043224e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.629115880911567e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.100146330352992e-06	1.1890086141296076e-05	6.195931560693201e-06	0.0	1.4468142055452772e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001403640499430971	9.075487637295112e-06	0.0013101580924098175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8824870881555257e-05
Pseudomonas sp. FP597	0.0	0.0	0.0	4.554128089406643e-06	5.831254005342595e-06	7.378900611181505e-06	1.1332039492754056e-05	0.0	0.0	3.5145796026596537e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.286394851139459e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0400167234689134e-05	1.093887924999239e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009653488865535562	1.2100650183060148e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.285877178474567e-05
Pseudomonas sp. KnCO4	0.0	0.0	0.0	0.0	6.122816705609725e-06	4.972737368404927e-06	1.610342454233471e-05	0.0	0.0	3.965166731205763e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.280117064282394e-06	1.997534471737741e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013609543969543198	9.075487637295112e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.22712072255233e-05
Pseudomonas sp. BW7P1	0.0	0.0	0.0	4.269495083818727e-06	9.330006408548151e-06	8.020544142588592e-06	1.4314155148741965e-05	0.0	0.0	2.7035227712766568e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.122075108582486e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.020112883415165e-06	1.1414482695644234e-05	7.149151800799847e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001123412487774629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6970581496974994e-05	0.0	0.0	0.0	3.1598890408324896e-05
Pseudomonas sp. stari2	0.0	0.0	0.0	0.0	4.081877803739816e-06	5.453970016960243e-06	0.0	0.0	0.0	1.9825833656028816e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.500104521680708e-06	1.2365689586947919e-05	0.0	0.0	1.2659624298521176e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005668857291250671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.329215167405339e-05	1.0084752257976031e-05
Pseudomonas sp. S09G 359	0.0	0.0	0.0	5.123394100582473e-06	4.956565904541206e-06	4.651915602701383e-06	8.946346967963728e-06	0.0	0.0	2.343053068439769e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.300476395797621e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.580137968618536e-06	1.0463275804340547e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001092335576348113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0841821333150464e-05
Pseudomonas sp. TMP25	0.0	0.0	0.0	2.191674143026947e-05	0.0	7.378900611181505e-06	0.0	0.0	0.0	3.8750493054965415e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5360568597943055e-05	3.709706876084376e-05	0.0	0.0	4.611720280175571e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000241113967964348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.118083036505458e-05
Pseudomonas sp. HS-18	0.0	0.0	0.0	1.2523852245868268e-05	1.3411884212287969e-05	1.2672459745289976e-05	1.9681963329520202e-05	0.0	0.0	5.226810691134869e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0400167234689134e-05	2.4731379173895838e-05	1.525152384170634e-05	0.0	2.622350747550815e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002634393353684543	2.193242845679652e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6870087370210407e-05	0.0	0.0	0.0	3.7649741763110514e-05
Pseudomonas sp. RC3H12	0.0	0.0	0.0	0.0	0.0	9.143420322550994e-06	2.564619464149602e-05	0.0	0.0	5.947750096808645e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4560234128564788e-05	3.186543085867349e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002893367615572176	1.8907265911031482e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.907912765548335e-05
Pseudomonas sp. LG1E9	0.0	0.0	0.0	4.269495083818727e-06	6.122816705609725e-06	7.699722376885049e-06	9.54277009916131e-06	0.0	0.0	2.433170494148991e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.136156653240648e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.880158872954677e-06	1.0463275804340547e-05	0.0	0.0	1.0851106541589578e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011384623168973107	0.0	0.0	0.0008958723431919775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4790969978364845e-05
Pseudomonas sp. DTU12.3	0.0	0.0	0.0	0.0	4.956565904541206e-06	5.453970016960243e-06	1.1928462623951637e-05	0.0	0.0	1.9825833656028816e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0140163053821905e-05	1.0463275804340547e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00124254064824294	7.562906364412593e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7480237247158455e-05
Pseudomonas sp. HS6	0.0	0.0	0.0	0.0	6.705942106143984e-06	4.972737368404927e-06	0.0	0.0	0.0	2.0727007913121034e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.136156653240648e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.100146330352992e-06	1.0463275804340547e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007599555064357783	7.562906364412593e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.277401952676964e-05
Pseudomonas sp. TMP9	0.0	0.0	0.0	3.244816263702233e-05	0.0	1.1068350916772257e-05	3.220684908466942e-05	0.0	0.0	4.866340988297982e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2360359554581637e-05	3.4719051532584546e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037381595181435585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.176839492427696e-05
Pseudomonas sp. D3	0.0	0.0	0.0	5.408027106170388e-06	5.539691305075465e-06	4.010272071294296e-06	1.0139193230358891e-05	0.0	0.0	1.8023485141844377e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.900062713008425e-06	9.51206891303686e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000470261539000095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5463286795563248e-05
Pseudomonas sp. HN11	0.0	0.0	0.0	4.554128089406643e-06	5.539691305075465e-06	4.812326485553156e-06	0.0	0.0	0.0	3.063992474113544e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.80012542601685e-06	8.560862021733175e-06	0.0	0.0	1.0851106541589578e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010660809442808838	1.0588068910177629e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5463286795563248e-05
Pseudomonas sp. FP2338	0.0	0.0	0.0	5.123394100582473e-06	0.0	5.614380899812014e-06	0.0	0.0	0.0	2.7035227712766568e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.79343562346854e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.280117064282394e-06	1.1414482695644234e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000710125286389813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8152554064356856e-05
Pseudomonas sp. MYb327	0.0	0.0	0.0	6.831192134109964e-06	6.705942106143984e-06	5.293559134108471e-06	9.54277009916131e-06	0.0	0.0	1.3517613856383284e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.971836910683675e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.840142149485764e-06	8.560862021733175e-06	0.0	0.0	1.537240093391857e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011285919730123816	9.83177827373637e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9497187698753658e-05
Pseudomonas sp. 31-12	0.0	0.0	0.0	0.0	4.373440504006946e-06	4.010272071294296e-06	0.0	0.0	0.0	1.7122310884752158e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.464796138354594e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.460087798211795e-06	9.036465467385018e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009323073427954789	1.0588068910177629e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudomonas sp. St316	0.0	0.0	0.0	0.0	3.4987524032055568e-06	5.133148251256699e-06	0.0	0.0	0.0	2.7936401969858785e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.615034336253405e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.744060204488088e-05	9.987672358688705e-06	1.0962032761226433e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000649400287050644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7480237247158455e-05
Pseudomonas sp. B22129	0.0	0.0	0.0	3.984862078230813e-06	6.705942106143984e-06	8.180955025440364e-06	7.1570775743709824e-06	0.0	0.0	2.523287919858213e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.957755366025513e-06	0.0	0.0	0.0	0.0	0.0	1.589290723389512e-06	0.0	0.0	0.0	0.0	0.0	0.0	7.80012542601685e-06	8.560862021733175e-06	7.149151800799847e-06	0.0	1.1755365420055377e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001778528068880724	7.562906364412593e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.680792042996005e-05
Pseudomonas sp. JBR1	0.0	0.0	0.0	3.415596067054982e-06	4.081877803739816e-06	4.491504719849611e-06	0.0	0.0	0.0	1.531996237056772e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.971836910683675e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9400794364773385e-06	8.560862021733175e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001407391161154861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2101702709571237e-05
Pseudomonas sp. R5-89-07	0.0	0.0	0.0	7.68509115087371e-06	9.621569108815282e-06	8.501776791143907e-06	0.0	0.0	0.0	3.154109899822766e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.280117064282394e-06	1.1414482695644234e-05	0.0	0.0	1.8085177569315965e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007631703593419697	9.075487637295112e-06	0.001659533583719102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9497187698753658e-05
Pseudomonas sp. ACM7	0.0	0.0	0.0	0.0	3.4987524032055568e-06	3.5290394227389804e-06	0.0	0.0	0.0	1.3517613856383284e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.900062713008425e-06	8.560862021733175e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005943905817669261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.680792042996005e-05
Pseudomonas sp. MH9.3	0.0	0.0	0.0	0.0	6.122816705609725e-06	6.256024431219102e-06	0.0	0.0	0.0	1.0814091085106625e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.980096159946252e-06	8.560862021733175e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043668418642431913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5463286795563248e-05
Pseudomonas sp. B21-028	0.0	0.0	0.0	3.984862078230813e-06	6.414379405876854e-06	6.256024431219102e-06	8.349923836766146e-06	0.0	0.0	3.154109899822766e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.464796138354594e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.80012542601685e-06	7.609655130429489e-06	8.102372040906493e-06	0.0	1.537240093391857e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005274144795546071	1.0588068910177629e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1514138150348865e-05
Pseudomonas sp. B21-053	0.0	0.0	0.0	3.984862078230813e-06	5.248128604808335e-06	4.010272071294296e-06	0.0	0.0	0.0	1.3517613856383284e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0400167234689134e-05	7.609655130429489e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009896388862892238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4118653161166444e-05
Pseudomonas sp. PP3	0.0	0.0	0.0	3.7002290726428973e-06	3.7903151034726865e-06	4.651915602701383e-06	0.0	0.0	0.0	1.622113662765994e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.971836910683675e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.160066893875654e-06	7.609655130429489e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010350040328543678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1429385892372835e-05
Pseudomonas sp. MRSN 12121	0.0	0.0	0.0	4.554128089406643e-06	7.289067506678244e-06	7.539311494033277e-06	0.0	0.0	0.0	1.8924659398936597e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.020112883415165e-06	8.560862021733175e-06	0.0	0.0	1.2659624298521176e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006188591844418265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4203405419142473e-05
Pseudomonas sp. IzPS59	0.0	0.0	0.0	3.7002290726428973e-06	0.0	3.5290394227389804e-06	9.54277009916131e-06	0.0	0.0	4.32563643404265e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3800543512739683e-06	8.560862021733175e-06	0.0	0.0	1.6276659812384367e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000689943154256501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9497187698753658e-05
Pseudomonas sp. B21-048	0.0	0.0	0.0	0.0	3.4987524032055568e-06	3.3686285398872087e-06	0.0	0.0	0.0	1.622113662765994e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.68007525561011e-06	6.658448239125803e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005147336708690748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1429385892372835e-05
Pseudomonas sp. BIOMIG1BAC	0.0	0.0	0.0	1.2808485251456183e-05	1.049625720961667e-05	1.0105885619661626e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001360529978754801	0.0	0.0	0.0	0.0	2.2880367916316094e-05	1.997534471737741e-05	0.0	0.0	7.957478130499025e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035470543731644085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002690416550700436	0.0	4.571754356949134e-05
Pseudomonas sp. NY5710	0.0	0.0	0.0	0.0	0.0	5.662504164667546e-05	0.00010019908604119375	0.0	0.0	9.55244712517752e-06	1.043270876763106e-05	0.0	0.0	0.0	0.0	0.0	2.8098675977242373e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.320133787751307e-06	1.0463275804340547e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024415021793130646	5.445292582377067e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.394116299394999e-05	0.0	0.0	0.0	1.680792042996005e-05
Pseudomonas sp. MAG733B	0.0	0.0	0.0	7.115825139697879e-06	6.705942106143984e-06	6.09561354836733e-06	7.1570775743709824e-06	0.0	0.0	2.162818217021325e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.464796138354594e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.80012542601685e-06	6.1828447934739595e-06	7.62576192085317e-06	0.0	1.4468142055452772e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019024785087083222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5556366372227076e-05	0.0	0.0	0.0	1.277401952676964e-05
Pseudomonas sp. FP1742	0.0	0.0	0.0	4.554128089406643e-06	4.373440504006946e-06	3.849861188442524e-06	0.0	0.0	0.0	2.9738750484043224e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.80012542601685e-06	9.51206891303686e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006906575660134323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4203405419142473e-05
